child,parent
ORPHA:592570,ORPHA:269531
ORPHA:592570,ORPHA:269564
ORPHA:592570,ORPHA:404577
ORPHA:592570,ORPHA:611327
ORPHA:592574,ORPHA:102283
ORPHA:592574,ORPHA:139021
ORPHA:592574,ORPHA:183570
ORPHA:592574,ORPHA:611327
ORPHA:592574,ORPHA:93547
ORPHA:592850,ORPHA:71211
ORPHA:592856,ORPHA:71211
ORPHA:592869,ORPHA:71211
ORPHA:592873,ORPHA:139417
ORPHA:592894,ORPHA:83597
ORPHA:592900,ORPHA:83597
ORPHA:59298,ORPHA:228145
ORPHA:59303,ORPHA:156607
ORPHA:59303,ORPHA:281222
ORPHA:59303,ORPHA:447771
ORPHA:59306,ORPHA:217619
ORPHA:59306,ORPHA:225713
ORPHA:59306,ORPHA:263440
ORPHA:59306,ORPHA:68385
ORPHA:59306,ORPHA:98366
ORPHA:59315,ORPHA:182061
ORPHA:595098,ORPHA:65283
ORPHA:595105,ORPHA:65283
ORPHA:595109,ORPHA:65283
ORPHA:595133,ORPHA:71209
ORPHA:595356,ORPHA:303
ORPHA:596,ORPHA:207110
ORPHA:596,ORPHA:595
ORPHA:596,ORPHA:611314
ORPHA:596,ORPHA:98578
ORPHA:596008,ORPHA:83
ORPHA:596448,ORPHA:284264
ORPHA:596753,ORPHA:156143
ORPHA:596753,ORPHA:290842
ORPHA:596753,ORPHA:324936
ORPHA:596759,ORPHA:183494
ORPHA:596759,ORPHA:324936
ORPHA:596759,ORPHA:480549
ORPHA:596759,ORPHA:79391
ORPHA:596937,ORPHA:101938
ORPHA:596941,ORPHA:596937
ORPHA:597,ORPHA:172976
ORPHA:597,ORPHA:98742
ORPHA:597201,ORPHA:165655
ORPHA:597201,ORPHA:717851
ORPHA:597623,ORPHA:370106
ORPHA:597733,ORPHA:55
ORPHA:597738,ORPHA:102283
ORPHA:597738,ORPHA:498448
ORPHA:597738,ORPHA:611327
ORPHA:597738,ORPHA:93460
ORPHA:597743,ORPHA:102283
ORPHA:597743,ORPHA:156532
ORPHA:597743,ORPHA:165707
ORPHA:597743,ORPHA:269528
ORPHA:597743,ORPHA:611327
ORPHA:597743,ORPHA:93547
ORPHA:597746,ORPHA:177107
ORPHA:597746,ORPHA:597749
ORPHA:597874,ORPHA:225713
ORPHA:597874,ORPHA:285657
ORPHA:597874,ORPHA:611314
ORPHA:597874,ORPHA:68356
ORPHA:597874,ORPHA:68385
ORPHA:597887,ORPHA:165655
ORPHA:597887,ORPHA:717851
ORPHA:597939,ORPHA:596426
ORPHA:598,ORPHA:172976
ORPHA:598,ORPHA:209193
ORPHA:598,ORPHA:466658
ORPHA:598164,ORPHA:561854
ORPHA:598216,ORPHA:98058
ORPHA:598363,ORPHA:182222
ORPHA:598363,ORPHA:280373
ORPHA:598603,ORPHA:102283
ORPHA:598603,ORPHA:139042
ORPHA:598603,ORPHA:183580
ORPHA:598603,ORPHA:611327
ORPHA:598603,ORPHA:79365
ORPHA:599082,ORPHA:102283
ORPHA:599082,ORPHA:611327
ORPHA:599373,ORPHA:611314
ORPHA:599373,ORPHA:693802
ORPHA:599376,ORPHA:183518
ORPHA:599376,ORPHA:611314
ORPHA:599376,ORPHA:68356
ORPHA:599418,ORPHA:528647
ORPHA:599480,ORPHA:166775
ORPHA:599485,ORPHA:166775
ORPHA:599490,ORPHA:166775
ORPHA:599495,ORPHA:166775
ORPHA:599501,ORPHA:166775
ORPHA:599507,ORPHA:166775
ORPHA:599513,ORPHA:166775
ORPHA:599519,ORPHA:68334
ORPHA:599579,ORPHA:599519
ORPHA:6,ORPHA:79163
ORPHA:60,ORPHA:101940
ORPHA:60,ORPHA:101944
ORPHA:60,ORPHA:156610
ORPHA:60,ORPHA:250808
ORPHA:60,ORPHA:506210
ORPHA:60,ORPHA:91088
ORPHA:60,ORPHA:93593
ORPHA:600,ORPHA:206650
ORPHA:60014,ORPHA:556508
ORPHA:60015,ORPHA:183542
ORPHA:60015,ORPHA:93451
ORPHA:600194,ORPHA:599519
ORPHA:60025,ORPHA:156610
ORPHA:60025,ORPHA:97955
ORPHA:60026,ORPHA:101944
ORPHA:60030,ORPHA:284993
ORPHA:60030,ORPHA:285014
ORPHA:60030,ORPHA:498448
ORPHA:60032,ORPHA:101944
ORPHA:60032,ORPHA:98036
ORPHA:60033,ORPHA:101944
ORPHA:60033,ORPHA:156610
ORPHA:60039,ORPHA:182086
ORPHA:60040,ORPHA:102283
ORPHA:60040,ORPHA:183422
ORPHA:60040,ORPHA:183478
ORPHA:60040,ORPHA:458830
ORPHA:60040,ORPHA:530313
ORPHA:60040,ORPHA:611327
ORPHA:60040,ORPHA:715453
ORPHA:60040,ORPHA:79379
ORPHA:60041,ORPHA:101934
ORPHA:600663,ORPHA:168778
ORPHA:600663,ORPHA:611314
ORPHA:600663,ORPHA:68354
ORPHA:600668,ORPHA:102283
ORPHA:600668,ORPHA:611327
ORPHA:600691,ORPHA:68334
ORPHA:600731,ORPHA:102283
ORPHA:600731,ORPHA:240371
ORPHA:600731,ORPHA:611327
ORPHA:600952,ORPHA:557
ORPHA:600961,ORPHA:557
ORPHA:600966,ORPHA:600961
ORPHA:600975,ORPHA:600961
ORPHA:600984,ORPHA:557
ORPHA:600993,ORPHA:557
ORPHA:600998,ORPHA:557
ORPHA:601002,ORPHA:557
ORPHA:601008,ORPHA:557
ORPHA:601013,ORPHA:557
ORPHA:601018,ORPHA:557
ORPHA:601023,ORPHA:557
ORPHA:601028,ORPHA:557
ORPHA:601033,ORPHA:557
ORPHA:602,ORPHA:206653
ORPHA:602,ORPHA:206662
ORPHA:602,ORPHA:209203
ORPHA:602,ORPHA:309526
ORPHA:602,ORPHA:371047
ORPHA:602,ORPHA:477794
ORPHA:603,ORPHA:206650
ORPHA:603448,ORPHA:102283
ORPHA:603448,ORPHA:269531
ORPHA:603448,ORPHA:269564
ORPHA:603448,ORPHA:611327
ORPHA:603494,ORPHA:137905
ORPHA:603494,ORPHA:202948
ORPHA:603494,ORPHA:2781
ORPHA:603494,ORPHA:284811
ORPHA:603494,ORPHA:90642
ORPHA:603515,ORPHA:182117
ORPHA:603684,ORPHA:102283
ORPHA:603684,ORPHA:401993
ORPHA:603684,ORPHA:603699
ORPHA:603684,ORPHA:611327
ORPHA:603684,ORPHA:716405
ORPHA:603689,ORPHA:102283
ORPHA:603689,ORPHA:603699
ORPHA:603689,ORPHA:611327
ORPHA:603694,ORPHA:401993
ORPHA:603694,ORPHA:603699
ORPHA:603694,ORPHA:716405
ORPHA:604680,ORPHA:207110
ORPHA:604680,ORPHA:595
ORPHA:606,ORPHA:181441
ORPHA:606,ORPHA:206647
ORPHA:606,ORPHA:522548
ORPHA:606,ORPHA:98578
ORPHA:606,ORPHA:98641
ORPHA:609,ORPHA:206650
ORPHA:609,ORPHA:209053
ORPHA:61,ORPHA:611314
ORPHA:61,ORPHA:68385
ORPHA:61,ORPHA:79215
ORPHA:61,ORPHA:93448
ORPHA:61,ORPHA:98644
ORPHA:610,ORPHA:206644
ORPHA:610,ORPHA:646098
ORPHA:610569,ORPHA:102283
ORPHA:610569,ORPHA:1037
ORPHA:610569,ORPHA:269531
ORPHA:610569,ORPHA:269564
ORPHA:610569,ORPHA:611327
ORPHA:610573,ORPHA:182070
ORPHA:610573,ORPHA:183500
ORPHA:610573,ORPHA:207025
ORPHA:610573,ORPHA:611314
ORPHA:611,ORPHA:98482
ORPHA:611201,ORPHA:102283
ORPHA:611201,ORPHA:117573
ORPHA:611201,ORPHA:202948
ORPHA:611201,ORPHA:611327
ORPHA:611201,ORPHA:90642
ORPHA:611207,ORPHA:102283
ORPHA:611207,ORPHA:139021
ORPHA:611207,ORPHA:183570
ORPHA:611207,ORPHA:253
ORPHA:611207,ORPHA:611327
ORPHA:611207,ORPHA:68356
ORPHA:611207,ORPHA:716405
ORPHA:611207,ORPHA:90642
ORPHA:611216,ORPHA:139021
ORPHA:611216,ORPHA:183570
ORPHA:611216,ORPHA:611314
ORPHA:611216,ORPHA:68383
ORPHA:611223,ORPHA:269523
ORPHA:611223,ORPHA:269567
ORPHA:611223,ORPHA:93438
ORPHA:611237,ORPHA:207018
ORPHA:611237,ORPHA:2443
ORPHA:611237,ORPHA:306666
ORPHA:611237,ORPHA:307055
ORPHA:611247,ORPHA:102283
ORPHA:611247,ORPHA:611327
ORPHA:611247,ORPHA:98523
ORPHA:611256,ORPHA:1037
ORPHA:611256,ORPHA:98523
ORPHA:613267,ORPHA:102283
ORPHA:613267,ORPHA:611327
ORPHA:613267,ORPHA:98523
ORPHA:613274,ORPHA:102283
ORPHA:613274,ORPHA:611327
ORPHA:613274,ORPHA:98523
ORPHA:614,ORPHA:206973
ORPHA:614,ORPHA:98739
ORPHA:615,ORPHA:168194
ORPHA:615,ORPHA:271841
ORPHA:615938,ORPHA:100979
ORPHA:615938,ORPHA:352306
ORPHA:615938,ORPHA:68385
ORPHA:615938,ORPHA:98644
ORPHA:615943,ORPHA:90077
ORPHA:615954,ORPHA:269523
ORPHA:615954,ORPHA:459787
ORPHA:615954,ORPHA:471383
ORPHA:615964,ORPHA:254749
ORPHA:615964,ORPHA:68385
ORPHA:615970,ORPHA:163637
ORPHA:615983,ORPHA:615954
ORPHA:615986,ORPHA:261857
ORPHA:615986,ORPHA:615954
ORPHA:616,ORPHA:251852
ORPHA:617,ORPHA:182124
ORPHA:617,ORPHA:357506
ORPHA:617,ORPHA:93546
ORPHA:617294,ORPHA:617310
ORPHA:617294,ORPHA:97992
ORPHA:617297,ORPHA:617310
ORPHA:617301,ORPHA:617313
ORPHA:617304,ORPHA:163637
ORPHA:617408,ORPHA:90077
ORPHA:617440,ORPHA:102003
ORPHA:617449,ORPHA:519329
ORPHA:617449,ORPHA:522578
ORPHA:617910,ORPHA:101950
ORPHA:617916,ORPHA:101945
ORPHA:617919,ORPHA:290842
ORPHA:617919,ORPHA:324924
ORPHA:617919,ORPHA:622720
ORPHA:617930,ORPHA:98879
ORPHA:618,ORPHA:183487
ORPHA:618,ORPHA:79386
ORPHA:618891,ORPHA:371442
ORPHA:618891,ORPHA:477811
ORPHA:618891,ORPHA:618899
ORPHA:618891,ORPHA:68385
ORPHA:619233,ORPHA:102283
ORPHA:619233,ORPHA:611327
ORPHA:619233,ORPHA:97992
ORPHA:619363,ORPHA:290842
ORPHA:619363,ORPHA:324936
ORPHA:619363,ORPHA:619238
ORPHA:619363,ORPHA:622720
ORPHA:619363,ORPHA:664482
ORPHA:619367,ORPHA:264699
ORPHA:619367,ORPHA:290839
ORPHA:619367,ORPHA:290842
ORPHA:619367,ORPHA:477647
ORPHA:619367,ORPHA:481671
ORPHA:619367,ORPHA:622720
ORPHA:619941,ORPHA:674896
ORPHA:619948,ORPHA:169355
ORPHA:619948,ORPHA:324933
ORPHA:619948,ORPHA:664450
ORPHA:619953,ORPHA:290839
ORPHA:619972,ORPHA:331223
ORPHA:619972,ORPHA:79391
ORPHA:619979,ORPHA:331217
ORPHA:619979,ORPHA:68385
ORPHA:619979,ORPHA:79173
ORPHA:62,ORPHA:102015
ORPHA:62,ORPHA:207060
ORPHA:62,ORPHA:217610
ORPHA:620102,ORPHA:620096
ORPHA:620113,ORPHA:620096
ORPHA:620139,ORPHA:620096
ORPHA:620146,ORPHA:620096
ORPHA:620158,ORPHA:620152
ORPHA:620178,ORPHA:620152
ORPHA:620186,ORPHA:620152
ORPHA:620192,ORPHA:620152
ORPHA:620198,ORPHA:620152
ORPHA:620205,ORPHA:620152
ORPHA:620212,ORPHA:620152
ORPHA:620217,ORPHA:112
ORPHA:620217,ORPHA:506213
ORPHA:620220,ORPHA:112
ORPHA:620220,ORPHA:506213
ORPHA:620363,ORPHA:183592
ORPHA:620363,ORPHA:240371
ORPHA:620363,ORPHA:309848
ORPHA:620363,ORPHA:611314
ORPHA:620363,ORPHA:93603
ORPHA:620368,ORPHA:183592
ORPHA:620368,ORPHA:309848
ORPHA:620368,ORPHA:93603
ORPHA:620371,ORPHA:183592
ORPHA:620371,ORPHA:254776
ORPHA:620371,ORPHA:506213
ORPHA:620371,ORPHA:93593
ORPHA:620371,ORPHA:93603
ORPHA:621,ORPHA:158300
ORPHA:621,ORPHA:611314
ORPHA:621,ORPHA:707993
ORPHA:621758,ORPHA:182070
ORPHA:621758,ORPHA:183500
ORPHA:621758,ORPHA:264694
ORPHA:621758,ORPHA:264992
ORPHA:621758,ORPHA:477754
ORPHA:622,ORPHA:68385
ORPHA:622,ORPHA:79171
ORPHA:622,ORPHA:79173
ORPHA:622,ORPHA:98396
ORPHA:622099,ORPHA:117569
ORPHA:622099,ORPHA:165711
ORPHA:622925,ORPHA:284993
ORPHA:622925,ORPHA:285014
ORPHA:622925,ORPHA:498448
ORPHA:622934,ORPHA:93434
ORPHA:623615,ORPHA:36388
ORPHA:623615,ORPHA:622014
ORPHA:623626,ORPHA:36388
ORPHA:623626,ORPHA:623638
ORPHA:623695,ORPHA:93436
ORPHA:623789,ORPHA:98033
ORPHA:623801,ORPHA:102000
ORPHA:624,ORPHA:183478
ORPHA:624,ORPHA:211247
ORPHA:624,ORPHA:459526
ORPHA:624,ORPHA:79379
ORPHA:624166,ORPHA:166484
ORPHA:624166,ORPHA:36388
ORPHA:624166,ORPHA:622014
ORPHA:624178,ORPHA:166484
ORPHA:624178,ORPHA:36388
ORPHA:624178,ORPHA:622014
ORPHA:624190,ORPHA:36388
ORPHA:624190,ORPHA:622014
ORPHA:624199,ORPHA:622014
ORPHA:624216,ORPHA:622014
ORPHA:624244,ORPHA:623638
ORPHA:624259,ORPHA:623638
ORPHA:624268,ORPHA:623638
ORPHA:626,ORPHA:294057
ORPHA:626,ORPHA:622914
ORPHA:627,ORPHA:102283
ORPHA:627,ORPHA:139042
ORPHA:627,ORPHA:183580
ORPHA:627,ORPHA:611327
ORPHA:627,ORPHA:98649
ORPHA:628,ORPHA:364536
ORPHA:628,ORPHA:93423
ORPHA:629,ORPHA:631
ORPHA:63,ORPHA:544590
ORPHA:63,ORPHA:716427
ORPHA:63,ORPHA:90642
ORPHA:63,ORPHA:98646
ORPHA:63,ORPHA:98655
ORPHA:631,ORPHA:95488
ORPHA:631068,ORPHA:100980
ORPHA:631073,ORPHA:100981
ORPHA:631076,ORPHA:100982
ORPHA:631079,ORPHA:100981
ORPHA:631082,ORPHA:100981
ORPHA:631085,ORPHA:100981
ORPHA:631088,ORPHA:320346
ORPHA:631095,ORPHA:94148
ORPHA:631103,ORPHA:94145
ORPHA:631106,ORPHA:94145
ORPHA:631248,ORPHA:140453
ORPHA:631248,ORPHA:90642
ORPHA:631251,ORPHA:98057
ORPHA:632,ORPHA:229720
ORPHA:63259,ORPHA:268843
ORPHA:63260,ORPHA:268843
ORPHA:632603,ORPHA:102283
ORPHA:632603,ORPHA:611327
ORPHA:632603,ORPHA:93438
ORPHA:63269,ORPHA:418
ORPHA:63269,ORPHA:83
ORPHA:63269,ORPHA:90776
ORPHA:63269,ORPHA:90786
ORPHA:63273,ORPHA:206650
ORPHA:63275,ORPHA:79669
ORPHA:633,ORPHA:181393
ORPHA:633004,ORPHA:102283
ORPHA:633004,ORPHA:139021
ORPHA:633004,ORPHA:183570
ORPHA:633004,ORPHA:611327
ORPHA:633014,ORPHA:611314
ORPHA:633014,ORPHA:90642
ORPHA:633021,ORPHA:633014
ORPHA:633024,ORPHA:633014
ORPHA:633028,ORPHA:398073
ORPHA:633035,ORPHA:102283
ORPHA:633035,ORPHA:269528
ORPHA:633035,ORPHA:611327
ORPHA:633035,ORPHA:98641
ORPHA:633076,ORPHA:573278
ORPHA:633099,ORPHA:459787
ORPHA:633099,ORPHA:471383
ORPHA:633099,ORPHA:79191
ORPHA:633124,ORPHA:163591
ORPHA:633124,ORPHA:565779
ORPHA:633211,ORPHA:498451
ORPHA:633228,ORPHA:294927
ORPHA:634,ORPHA:281222
ORPHA:634,ORPHA:331223
ORPHA:63442,ORPHA:93436
ORPHA:63446,ORPHA:93436
ORPHA:634461,ORPHA:634518
ORPHA:634475,ORPHA:634518
ORPHA:634492,ORPHA:634518
ORPHA:634511,ORPHA:183466
ORPHA:634511,ORPHA:536391
ORPHA:634511,ORPHA:79375
ORPHA:63455,ORPHA:79669
ORPHA:635,ORPHA:251870
ORPHA:636,ORPHA:101950
ORPHA:636,ORPHA:156629
ORPHA:636,ORPHA:166466
ORPHA:636,ORPHA:183466
ORPHA:636,ORPHA:183487
ORPHA:636,ORPHA:183619
ORPHA:636,ORPHA:477771
ORPHA:636,ORPHA:506213
ORPHA:636,ORPHA:536391
ORPHA:636,ORPHA:634518
ORPHA:636,ORPHA:79375
ORPHA:636,ORPHA:79386
ORPHA:636,ORPHA:93450
ORPHA:636941,ORPHA:98249
ORPHA:636945,ORPHA:163591
ORPHA:636950,ORPHA:519329
ORPHA:636955,ORPHA:46485
ORPHA:636965,ORPHA:53698
ORPHA:636970,ORPHA:53698
ORPHA:637,ORPHA:506213
ORPHA:637,ORPHA:522548
ORPHA:637,ORPHA:634518
ORPHA:637,ORPHA:90642
ORPHA:637,ORPHA:98641
ORPHA:637013,ORPHA:293642
ORPHA:637051,ORPHA:166490
ORPHA:637051,ORPHA:98252
ORPHA:637061,ORPHA:183557
ORPHA:637061,ORPHA:519351
ORPHA:637061,ORPHA:522512
ORPHA:637061,ORPHA:98553
ORPHA:637064,ORPHA:183557
ORPHA:637064,ORPHA:519351
ORPHA:637064,ORPHA:522512
ORPHA:637064,ORPHA:98553
ORPHA:638,ORPHA:183466
ORPHA:638,ORPHA:183487
ORPHA:638,ORPHA:79375
ORPHA:638,ORPHA:79386
ORPHA:638,ORPHA:98196
ORPHA:638,ORPHA:98733
ORPHA:63862,ORPHA:269531
ORPHA:63999,ORPHA:596448
ORPHA:63999,ORPHA:97955
ORPHA:64,ORPHA:156162
ORPHA:64,ORPHA:156165
ORPHA:64,ORPHA:181376
ORPHA:64,ORPHA:183592
ORPHA:64,ORPHA:183625
ORPHA:64,ORPHA:217619
ORPHA:64,ORPHA:240371
ORPHA:64,ORPHA:506213
ORPHA:64,ORPHA:522548
ORPHA:64,ORPHA:611314
ORPHA:64,ORPHA:716405
ORPHA:64,ORPHA:90642
ORPHA:64,ORPHA:93603
ORPHA:64,ORPHA:98641
ORPHA:640,ORPHA:140453
ORPHA:640,ORPHA:261965
ORPHA:641,ORPHA:208974
ORPHA:641350,ORPHA:95502
ORPHA:641353,ORPHA:611314
ORPHA:641361,ORPHA:611314
ORPHA:641368,ORPHA:183494
ORPHA:641368,ORPHA:331223
ORPHA:641368,ORPHA:79391
ORPHA:641380,ORPHA:652510
ORPHA:641380,ORPHA:653434
ORPHA:641385,ORPHA:653434
ORPHA:641390,ORPHA:653434
ORPHA:641396,ORPHA:3389
ORPHA:641396,ORPHA:98010
ORPHA:641496,ORPHA:98033
ORPHA:641829,ORPHA:496924
ORPHA:642,ORPHA:140477
ORPHA:642,ORPHA:611314
ORPHA:642071,ORPHA:3188
ORPHA:642085,ORPHA:253
ORPHA:642085,ORPHA:93441
ORPHA:642099,ORPHA:253
ORPHA:642099,ORPHA:93441
ORPHA:642671,ORPHA:235936
ORPHA:642675,ORPHA:102283
ORPHA:642675,ORPHA:611327
ORPHA:642675,ORPHA:93460
ORPHA:642691,ORPHA:485382
ORPHA:642691,ORPHA:95710
ORPHA:642747,ORPHA:99
ORPHA:642763,ORPHA:102283
ORPHA:642763,ORPHA:611327
ORPHA:642788,ORPHA:647758
ORPHA:64280,ORPHA:98259
ORPHA:64280,ORPHA:98745
ORPHA:64280,ORPHA:98749
ORPHA:642945,ORPHA:2855
ORPHA:642954,ORPHA:68373
ORPHA:642954,ORPHA:68385
ORPHA:642954,ORPHA:98096
ORPHA:642965,ORPHA:68373
ORPHA:642965,ORPHA:68385
ORPHA:642965,ORPHA:98096
ORPHA:642976,ORPHA:2855
ORPHA:643,ORPHA:611314
ORPHA:643,ORPHA:98497
ORPHA:643503,ORPHA:102285
ORPHA:643503,ORPHA:330206
ORPHA:643538,ORPHA:643549
ORPHA:643549,ORPHA:611314
ORPHA:644,ORPHA:225700
ORPHA:644,ORPHA:225703
ORPHA:644,ORPHA:254776
ORPHA:644,ORPHA:611314
ORPHA:644,ORPHA:68385
ORPHA:644,ORPHA:716405
ORPHA:645188,ORPHA:645193
ORPHA:645285,ORPHA:645367
ORPHA:645288,ORPHA:645297
ORPHA:645291,ORPHA:645297
ORPHA:645294,ORPHA:645297
ORPHA:645297,ORPHA:645367
ORPHA:645300,ORPHA:645343
ORPHA:645310,ORPHA:645343
ORPHA:645322,ORPHA:645279
ORPHA:645325,ORPHA:645279
ORPHA:645334,ORPHA:645193
ORPHA:645334,ORPHA:645282
ORPHA:645337,ORPHA:268813
ORPHA:645337,ORPHA:645319
ORPHA:645340,ORPHA:268813
ORPHA:645343,ORPHA:645196
ORPHA:645350,ORPHA:496924
ORPHA:645354,ORPHA:645319
ORPHA:645359,ORPHA:645276
ORPHA:645362,ORPHA:645273
ORPHA:645378,ORPHA:645270
ORPHA:645378,ORPHA:645319
ORPHA:645383,ORPHA:93969
ORPHA:645388,ORPHA:93969
ORPHA:645393,ORPHA:645398
ORPHA:645398,ORPHA:268369
ORPHA:645401,ORPHA:645398
ORPHA:64542,ORPHA:139036
ORPHA:64542,ORPHA:183576
ORPHA:64542,ORPHA:364574
ORPHA:645613,ORPHA:221
ORPHA:645617,ORPHA:221
ORPHA:645626,ORPHA:221
ORPHA:645749,ORPHA:108959
ORPHA:645793,ORPHA:117569
ORPHA:645793,ORPHA:165711
ORPHA:645807,ORPHA:3389
ORPHA:645814,ORPHA:101944
ORPHA:645814,ORPHA:3389
ORPHA:645822,ORPHA:3389
ORPHA:645822,ORPHA:93419
ORPHA:645849,ORPHA:3389
ORPHA:645849,ORPHA:90077
ORPHA:645854,ORPHA:3389
ORPHA:645854,ORPHA:95617
ORPHA:645859,ORPHA:3389
ORPHA:645859,ORPHA:97935
ORPHA:645874,ORPHA:3389
ORPHA:645874,ORPHA:399824
ORPHA:646,ORPHA:182070
ORPHA:646,ORPHA:183500
ORPHA:646,ORPHA:264968
ORPHA:646,ORPHA:371442
ORPHA:646,ORPHA:68385
ORPHA:646,ORPHA:79204
ORPHA:646,ORPHA:98544
ORPHA:646,ORPHA:98687
ORPHA:646113,ORPHA:646098
ORPHA:646136,ORPHA:646139
ORPHA:646139,ORPHA:93444
ORPHA:646278,ORPHA:102283
ORPHA:646278,ORPHA:156532
ORPHA:646278,ORPHA:611327
ORPHA:64686,ORPHA:519349
ORPHA:64686,ORPHA:522510
ORPHA:64692,ORPHA:163582
ORPHA:64694,ORPHA:163582
ORPHA:647,ORPHA:102283
ORPHA:647,ORPHA:102285
ORPHA:647,ORPHA:169346
ORPHA:647,ORPHA:183422
ORPHA:647,ORPHA:330206
ORPHA:647,ORPHA:611327
ORPHA:64720,ORPHA:289656
ORPHA:64720,ORPHA:3394
ORPHA:64722,ORPHA:180202
ORPHA:64734,ORPHA:525677
ORPHA:64734,ORPHA:98631
ORPHA:64739,ORPHA:180303
ORPHA:64739,ORPHA:183731
ORPHA:64741,ORPHA:101945
ORPHA:64742,ORPHA:101945
ORPHA:64743,ORPHA:596937
ORPHA:64744,ORPHA:177101
ORPHA:64744,ORPHA:596448
ORPHA:64745,ORPHA:163637
ORPHA:64745,ORPHA:79384
ORPHA:64748,ORPHA:140453
ORPHA:64748,ORPHA:140459
ORPHA:64751,ORPHA:140456
ORPHA:64752,ORPHA:140477
ORPHA:64753,ORPHA:519341
ORPHA:64753,ORPHA:522506
ORPHA:64753,ORPHA:98097
ORPHA:64753,ORPHA:98497
ORPHA:64754,ORPHA:294057
ORPHA:64754,ORPHA:622914
ORPHA:64755,ORPHA:180173
ORPHA:64755,ORPHA:294057
ORPHA:64755,ORPHA:622914
ORPHA:64755,ORPHA:98196
ORPHA:647667,ORPHA:139033
ORPHA:647667,ORPHA:363245
ORPHA:647667,ORPHA:93449
ORPHA:647676,ORPHA:251
ORPHA:647681,ORPHA:139393
ORPHA:647772,ORPHA:647768
ORPHA:647772,ORPHA:649017
ORPHA:647782,ORPHA:647768
ORPHA:647782,ORPHA:649017
ORPHA:647788,ORPHA:611314
ORPHA:647794,ORPHA:182117
ORPHA:647799,ORPHA:240371
ORPHA:647799,ORPHA:611314
ORPHA:647799,ORPHA:98033
ORPHA:647804,ORPHA:480549
ORPHA:647811,ORPHA:102285
ORPHA:647811,ORPHA:330206
ORPHA:647815,ORPHA:208650
ORPHA:647815,ORPHA:519329
ORPHA:647823,ORPHA:163637
ORPHA:647823,ORPHA:93419
ORPHA:647834,ORPHA:648569
ORPHA:647916,ORPHA:93890
ORPHA:648,ORPHA:102283
ORPHA:648,ORPHA:139393
ORPHA:648,ORPHA:181441
ORPHA:648,ORPHA:183422
ORPHA:648,ORPHA:217595
ORPHA:648,ORPHA:477771
ORPHA:648,ORPHA:568047
ORPHA:648,ORPHA:611327
ORPHA:648,ORPHA:619340
ORPHA:648,ORPHA:93547
ORPHA:648,ORPHA:98576
ORPHA:648,ORPHA:98578
ORPHA:648,ORPHA:98733
ORPHA:648562,ORPHA:101940
ORPHA:648562,ORPHA:309842
ORPHA:648581,ORPHA:220489
ORPHA:648665,ORPHA:648559
ORPHA:648675,ORPHA:648559
ORPHA:648681,ORPHA:648559
ORPHA:648684,ORPHA:716450
ORPHA:648919,ORPHA:98033
ORPHA:648992,ORPHA:649014
ORPHA:649,ORPHA:522548
ORPHA:649,ORPHA:611314
ORPHA:649,ORPHA:716459
ORPHA:649,ORPHA:717348
ORPHA:649,ORPHA:90642
ORPHA:649,ORPHA:98641
ORPHA:649010,ORPHA:649014
ORPHA:649029,ORPHA:649014
ORPHA:65,ORPHA:156174
ORPHA:65,ORPHA:522548
ORPHA:65,ORPHA:611314
ORPHA:65,ORPHA:716410
ORPHA:65,ORPHA:717324
ORPHA:65,ORPHA:98622
ORPHA:65,ORPHA:98641
ORPHA:650,ORPHA:31153
ORPHA:650,ORPHA:506213
ORPHA:650,ORPHA:93593
ORPHA:650,ORPHA:98628
ORPHA:650077,ORPHA:650070
ORPHA:650077,ORPHA:650182
ORPHA:650082,ORPHA:650070
ORPHA:650087,ORPHA:649929
ORPHA:650092,ORPHA:649929
ORPHA:650097,ORPHA:650087
ORPHA:650097,ORPHA:650182
ORPHA:650102,ORPHA:650087
ORPHA:652,ORPHA:100091
ORPHA:652,ORPHA:2207
ORPHA:652,ORPHA:276161
ORPHA:652,ORPHA:314749
ORPHA:652,ORPHA:425003
ORPHA:652487,ORPHA:240371
ORPHA:652487,ORPHA:611314
ORPHA:652514,ORPHA:652519
ORPHA:652519,ORPHA:102283
ORPHA:652519,ORPHA:611327
ORPHA:652522,ORPHA:290839
ORPHA:652522,ORPHA:324924
ORPHA:652522,ORPHA:331184
ORPHA:652522,ORPHA:477794
ORPHA:652528,ORPHA:93546
ORPHA:652532,ORPHA:68356
ORPHA:652532,ORPHA:90642
ORPHA:652650,ORPHA:171918
ORPHA:652658,ORPHA:171918
ORPHA:652658,ORPHA:423793
ORPHA:652668,ORPHA:95498
ORPHA:652678,ORPHA:95499
ORPHA:652681,ORPHA:98036
ORPHA:65282,ORPHA:217619
ORPHA:65282,ORPHA:434809
ORPHA:65282,ORPHA:79373
ORPHA:65282,ORPHA:98027
ORPHA:65282,ORPHA:98357
ORPHA:65283,ORPHA:180772
ORPHA:65283,ORPHA:611314
ORPHA:65283,ORPHA:768
ORPHA:65284,ORPHA:298644
ORPHA:65284,ORPHA:68385
ORPHA:65285,ORPHA:251934
ORPHA:65285,ORPHA:269523
ORPHA:65285,ORPHA:269567
ORPHA:65285,ORPHA:306498
ORPHA:65286,ORPHA:262019
ORPHA:65287,ORPHA:225707
ORPHA:65287,ORPHA:68385
ORPHA:65287,ORPHA:79193
